genres,game_name,game_id,release_year
Simulation,The Race for the White House,338590,2015
Strategy,The Race for the White House,338590,2015
Simulation,X-Plane 10 AddOn - Carenado - C185F Skywagon,325138,2015
Casual,Rocksmith® 2014 – Linkin Park - “What I’ve Done”,295092,2015
Simulation,Rocksmith® 2014 – Linkin Park - “What I’ve Done”,295092,2015
Casual,Rocksmith® 2014 – Linkin Park Song Pack,295093,2015
Simulation,Rocksmith® 2014 – Linkin Park Song Pack,295093,2015
Adventure,Dreaming Sarah OST,321990,2015
Casual,Dreaming Sarah OST,321990,2015
Indie,Dreaming Sarah OST,321990,2015
Action,Antisquad: Tasks near the coast of Somalia. Tactics DLC,335991,2015
Adventure,Antisquad: Tasks near the coast of Somalia. Tactics DLC,335991,2015
Strategy,Antisquad: Tasks near the coast of Somalia. Tactics DLC,335991,2015
Action,Castle,339290,2015
Casual,Castle,339290,2015
Indie,Castle,339290,2015
Action,Antisquad: Tasks in North Korea. Tactics DLC,335990,2015
Adventure,Antisquad: Tasks in North Korea. Tactics DLC,335990,2015
Strategy,Antisquad: Tasks in North Korea. Tactics DLC,335990,2015
Simulation,ATLAS レジェンドパック,338090,2015
Adventure,Ostrich Island,337270,2015
Casual,Ostrich Island,337270,2015
Indie,Ostrich Island,337270,2015
RPG,Ostrich Island,337270,2015
Adventure,Adventures of Robinson Crusoe,334470,2015
Casual,Adventures of Robinson Crusoe,334470,2015
Action,Mechs & Mercs: Black Talons,273960,2015
Indie,Mechs & Mercs: Black Talons,273960,2015
Simulation,Mechs & Mercs: Black Talons,273960,2015
Strategy,Mechs & Mercs: Black Talons,273960,2015
,4089: Ghost Within,329770,0
Casual,Urja,338710,2015
Indie,Urja,338710,2015
Strategy,Urja,338710,2015
Adventure,Teddy Floppy Ear - Mountain Adventure,340300,2015
Casual,Teddy Floppy Ear - Mountain Adventure,340300,2015
Indie,Teddy Floppy Ear - Mountain Adventure,340300,2015
Indie,Unhack Demo,340890,2014
Simulation,Su-27: The Ultimate Argument Campaign,316963,2015
Adventure,Countless Rooms of Death,341380,2014
Indie,Countless Rooms of Death,341380,2014
Action,Squirreltopia,334690,2015
Adventure,Squirreltopia,334690,2015
Indie,Squirreltopia,334690,2015
Action,Lara Croft and the Temple of Osiris - Icy Death Pack,318874,2015
Adventure,Lara Croft and the Temple of Osiris - Icy Death Pack,318874,2015
Action,Lara Croft and the Temple of Osiris - Legend Pack,318872,2015
Adventure,Lara Croft and the Temple of Osiris - Legend Pack,318872,2015
Action,Lara Croft and the Temple of Osiris - Deus Ex Pack,318870,2015
Adventure,Lara Croft and the Temple of Osiris - Deus Ex Pack,318870,2015
Action,Disorder,322080,2015
Indie,Disorder,322080,2015
Action,Lara Croft and the Temple of Osiris - Hitman Pack,318871,2015
Adventure,Lara Croft and the Temple of Osiris - Hitman Pack,318871,2015
Action,FreakOut: Extreme Freeride,304540,2007
Sports,FreakOut: Extreme Freeride,304540,2007
Adventure,Avernum 2: Crystal Souls,337850,2015
Indie,Avernum 2: Crystal Souls,337850,2015
RPG,Avernum 2: Crystal Souls,337850,2015
Strategy,Avernum 2: Crystal Souls,337850,2015
Action,Gunslugs 2,340750,2015
Indie,Gunslugs 2,340750,2015
Simulation,Train Simulator: CrossCountry Class 220 'Voyager' DEMU Add-On,258679,2015
Adventure,Tengami,299680,2015
Casual,Tengami,299680,2015
Indie,Tengami,299680,2015
Casual,But to Paint a Universe,335220,2015
Indie,But to Paint a Universe,335220,2015
Action,TRISTOY,303260,2015
Adventure,TRISTOY,303260,2015
Indie,TRISTOY,303260,2015
Indie,Crystal Catacombs,325880,2015
Adventure,Witch's Pranks: Frog's Fortune Collector's Edition,342630,2014
Casual,Witch's Pranks: Frog's Fortune Collector's Edition,342630,2014
Casual,Aveyond 3-3: The Lost Orb,321880,2015
Indie,Aveyond 3-3: The Lost Orb,321880,2015
RPG,Aveyond 3-3: The Lost Orb,321880,2015
Action,Call of Duty®: Advanced Warfare - Netherlands Exoskeleton Pack,334220,2015
Action,Call of Duty®: Advanced Warfare - Australia Exoskeleton Pack,333084,2015
Action,Call of Duty®: Advanced Warfare - France Exoskeleton Pack,333082,2015
Action,Call of Duty®: Advanced Warfare - Hot Rod Exoskeleton Pack,331071,2015
Action,Call of Duty®: Advanced Warfare - Canada Exoskeleton Pack,333081,2015
Action,Call of Duty®: Advanced Warfare - Barong Exoskeleton Pack,331070,2015
Indie,Chronicles of a Dark Lord: Episode II War of The Abyss,341780,2015
RPG,Chronicles of a Dark Lord: Episode II War of The Abyss,341780,2015
,Motorbike,343120,0
Simulation,Train Simulator: The Story of Forest Rail Route Add-On,277742,2015
Indie,HuniePop,339800,2015
RPG,HuniePop,339800,2015
Simulation,HuniePop,339800,2015
Strategy,HuniePop,339800,2015
,InMind VR,343740,0
Casual,Cat Goes Fishing,343780,2015
Indie,Cat Goes Fishing,343780,2015
Simulation,Cat Goes Fishing,343780,2015
Indie,Unhack - Original Soundtrack,343720,2014
Animation &amp; Modeling,AGFPPROV3 Premium,266590,2013
Design &amp; Illustration,AGFPPROV3 Premium,266590,2013
Education,AGFPPROV3 Premium,266590,2013
Software Training,AGFPPROV3 Premium,266590,2013
Utilities,AGFPPROV3 Premium,266590,2013
Action,Middle-earth: Shadow of Mordor - Captain of the Watch Character Skin,313370,2015
Adventure,Middle-earth: Shadow of Mordor - Captain of the Watch Character Skin,313370,2015
Action,Resident Evil / biohazard HD REMASTER,304240,2015
Adventure,Resident Evil / biohazard HD REMASTER,304240,2015
Action,Bit Odyssey,328740,2014
Adventure,Bit Odyssey,328740,2014
Indie,Bit Odyssey,328740,2014
RPG,Bit Odyssey,328740,2014
Early Access,Bit Odyssey,328740,2014
Adventure,Deity Quest Demo,341210,2015
Indie,Deity Quest Demo,341210,2015
RPG,Deity Quest Demo,341210,2015
Strategy,Deity Quest Demo,341210,2015
Adventure,Deity Quest,340330,2015
Indie,Deity Quest,340330,2015
RPG,Deity Quest,340330,2015
Strategy,Deity Quest,340330,2015
Indie,Deity Quest Soundtrack,341320,2015
Adventure,Deity Quest Extended,341220,2015
Indie,Deity Quest Extended,341220,2015
RPG,Deity Quest Extended,341220,2015
Strategy,Deity Quest Extended,341220,2015
Action,PAYDAY 2: The Bomb Heists,339480,2015
RPG,PAYDAY 2: The Bomb Heists,339480,2015
Action,PAYDAY 2: Dragan Character Pack,344140,2015
RPG,PAYDAY 2: Dragan Character Pack,344140,2015
Action,PARTICLE MACE,295690,2015
Adventure,PARTICLE MACE,295690,2015
Indie,PARTICLE MACE,295690,2015
Casual,Among Ripples,341720,2015
Free to Play,Among Ripples,341720,2015
Indie,Among Ripples,341720,2015
Simulation,Among Ripples,341720,2015
Indie,Without Within - Extra Edition,345670,2015
Action,TorqueL,250070,2015
Indie,TorqueL,250070,2015
Action,PARTICLE MACE - Soundtrack,343290,2015
Indie,PARTICLE MACE - Soundtrack,343290,2015
Adventure,Stranded Deep,313120,2015
Indie,Stranded Deep,313120,2015
Early Access,Stranded Deep,313120,2015
Indie,Guild Commander,337220,2015
Simulation,Guild Commander,337220,2015
Strategy,Guild Commander,337220,2015
Strategy,Grey Goo,290790,2015
Free to Play,Without Within,345650,2015
Indie,Without Within,345650,2015
Action,Venetica - Gold Edition,338140,2009
Adventure,Venetica - Gold Edition,338140,2009
Indie,Venetica - Gold Edition,338140,2009
RPG,Venetica - Gold Edition,338140,2009
Indie,Gravity Ghost - Soundtrack,343510,2015
Casual,Bridge Creator 2015,345790,2015
Indie,Bridge Creator 2015,345790,2015
Simulation,Bridge Creator 2015,345790,2015
Casual,Rocksmith® 2014 – Three Days Grace - “Never Too Late”,342757,2015
Simulation,Rocksmith® 2014 – Three Days Grace - “Never Too Late”,342757,2015
Casual,Rocksmith® 2014 – Three Days Grace - “Just Like You”,342759,2015
Simulation,Rocksmith® 2014 – Three Days Grace - “Just Like You”,342759,2015
Casual,Rocksmith® 2014 – Three Days Grace - “Break”,342758,2015
Simulation,Rocksmith® 2014 – Three Days Grace - “Break”,342758,2015
Casual,Rocksmith® 2014 – Three Days Grace Song Pack,342760,2015
Simulation,Rocksmith® 2014 – Three Days Grace Song Pack,342760,2015
Racing,Trials Fusion - Fire in the Deep,337750,2015
Action,Lady Hammerlock the Baroness Pack,321430,2015
RPG,Lady Hammerlock the Baroness Pack,321430,2015
Action,Middle-earth: Shadow of Mordor - The Dark Ranger Character Skin,313371,2015
Adventure,Middle-earth: Shadow of Mordor - The Dark Ranger Character Skin,313371,2015
Action,Middle-earth: Shadow of Mordor - Blood Hunters Warband,318411,2015
Adventure,Middle-earth: Shadow of Mordor - Blood Hunters Warband,318411,2015
Adventure,Ghost Pirates of Vooju Island,344030,2015
Casual,Ghost Pirates of Vooju Island,344030,2015
Design &amp; Illustration,My Family Creative Studio,345310,2015
Education,My Family Creative Studio,345310,2015
Utilities,My Family Creative Studio,345310,2015
Simulation,X-Plane 10 AddOn - Carenado - C337H Skymaster,339381,2015
Adventure,The Quivering,345290,2015
Design &amp; Illustration,Wildlife Creative Studio,345300,2015
Education,Wildlife Creative Studio,345300,2015
Adventure,Hypnosis,343430,2015
Casual,Hypnosis,343430,2015
RPG,Dead State Demo,346640,2015
Adventure,CAFE 0 ~The Drowned Mermaid~ Demo,335680,2011
Casual,CAFE 0 ~The Drowned Mermaid~ Demo,335680,2011
Indie,CAFE 0 ~The Drowned Mermaid~ Demo,335680,2011
Simulation,CAFE 0 ~The Drowned Mermaid~ Demo,335680,2011
Casual,Bret Airborne,342510,2013
Indie,Bret Airborne,342510,2013
RPG,Bret Airborne,342510,2013
Adventure,Tulpa,331340,2015
Indie,Tulpa,331340,2015
Indie,Firefly Online Cortex,343750,2015
RPG,Firefly Online Cortex,343750,2015
Action,The Lady,341060,2015
Adventure,The Lady,341060,2015
Indie,The Lady,341060,2015
Action,Pix the Cat,330180,2015
Indie,Pix the Cat,330180,2015
Adventure,Tales of Aravorn: Seasons Of The Wolf Demo,345000,2014
Indie,Tales of Aravorn: Seasons Of The Wolf Demo,345000,2014
RPG,Tales of Aravorn: Seasons Of The Wolf Demo,345000,2014
Indie,Fantasy Grounds - Top-down Tokens - Heroic 1,347490,2015
RPG,Fantasy Grounds - Top-down Tokens - Heroic 1,347490,2015
Strategy,Fantasy Grounds - Top-down Tokens - Heroic 1,347490,2015
Indie,Fantasy Grounds - Top-down Tokens - Heroic 2,347491,2015
RPG,Fantasy Grounds - Top-down Tokens - Heroic 2,347491,2015
Strategy,Fantasy Grounds - Top-down Tokens - Heroic 2,347491,2015
Indie,Fantasy Grounds - Fiery Dragon Counter Collection: Heroic 2,347101,2015
RPG,Fantasy Grounds - Fiery Dragon Counter Collection: Heroic 2,347101,2015
Strategy,Fantasy Grounds - Fiery Dragon Counter Collection: Heroic 2,347101,2015
Indie,Fantasy Grounds - Top-down Tokens - Heroic 5,347494,2015
RPG,Fantasy Grounds - Top-down Tokens - Heroic 5,347494,2015
Strategy,Fantasy Grounds - Top-down Tokens - Heroic 5,347494,2015
Indie,Fantasy Grounds - Top-down Tokens - Heroic 3,347492,2015
RPG,Fantasy Grounds - Top-down Tokens - Heroic 3,347492,2015
Strategy,Fantasy Grounds - Top-down Tokens - Heroic 3,347492,2015
Indie,Fantasy Grounds - Top-down Tokens - Heroic 4,347493,2015
RPG,Fantasy Grounds - Top-down Tokens - Heroic 4,347493,2015
Strategy,Fantasy Grounds - Top-down Tokens - Heroic 4,347493,2015
Action,Forward to the Sky Demo,348010,2015
Adventure,Forward to the Sky Demo,348010,2015
Casual,Forward to the Sky Demo,348010,2015
Indie,Forward to the Sky Demo,348010,2015
RPG,Forward to the Sky Demo,348010,2015
Action,10 Years After,339240,2015
Adventure,10 Years After,339240,2015
Indie,10 Years After,339240,2015
Early Access,10 Years After,339240,2015
Indie,Fantasy Grounds - Fiery Dragon Counter Collection: Epic 1,347103,2015
RPG,Fantasy Grounds - Fiery Dragon Counter Collection: Epic 1,347103,2015
Strategy,Fantasy Grounds - Fiery Dragon Counter Collection: Epic 1,347103,2015
Action,BANZAI PECAN: The Last Hope For the Young Century Demo,346690,2012
Indie,BANZAI PECAN: The Last Hope For the Young Century Demo,346690,2012
Casual,Bret Airborne Demo,347780,2013
Indie,Bret Airborne Demo,347780,2013
RPG,Bret Airborne Demo,347780,2013
Action,Lara Croft and the Temple of Osiris - Twisted Gears Pack,318875,2015
Adventure,Lara Croft and the Temple of Osiris - Twisted Gears Pack,318875,2015
Action,Overture,343100,2015
Adventure,Overture,343100,2015
Casual,Overture,343100,2015
Indie,Overture,343100,2015
RPG,Overture,343100,2015
Strategy,Overture,343100,2015
Action,Overture OST,347900,2015
Adventure,Overture OST,347900,2015
Casual,Overture OST,347900,2015
Indie,Overture OST,347900,2015
RPG,Overture OST,347900,2015
Strategy,Overture OST,347900,2015
Casual,Ancient Planet Tower Defense,345090,2015
Indie,Ancient Planet Tower Defense,345090,2015
Strategy,Ancient Planet Tower Defense,345090,2015
Action,Apotheon,208750,2015
Adventure,Apotheon,208750,2015
Indie,Apotheon,208750,2015
RPG,Apotheon,208750,2015
Indie,Super Pixalo,347480,2015
Adventure,Terra Incognita ~ Chapter One: The Descendant,347560,2015
Indie,Terra Incognita ~ Chapter One: The Descendant,347560,2015
RPG,Terra Incognita ~ Chapter One: The Descendant,347560,2015
Early Access,Terra Incognita ~ Chapter One: The Descendant,347560,2015
Action,Apotheon: Original Soundtrack,344730,2015
Adventure,Apotheon: Original Soundtrack,344730,2015
Indie,Apotheon: Original Soundtrack,344730,2015
RPG,Apotheon: Original Soundtrack,344730,2015
Action,Middle-earth: Shadow of Mordor - Test of Power,313372,2015
Adventure,Middle-earth: Shadow of Mordor - Test of Power,313372,2015
Adventure,Astray,329200,2015
Indie,Astray,329200,2015
Action,TOTM,324360,2015
Indie,TOTM,324360,2015
Strategy,TOTM,324360,2015
Early Access,TOTM,324360,2015
Casual,Rocksmith® 2014 – Cinderella - “Don’t Know What You Got (Till It’s Gone)”,342761,2015
Simulation,Rocksmith® 2014 – Cinderella - “Don’t Know What You Got (Till It’s Gone)”,342761,2015
Casual,Rocksmith® 2014 – Tesla - “Love Song”,342762,2015
Simulation,Rocksmith® 2014 – Tesla - “Love Song”,342762,2015
Casual,Rocksmith® 2014 – Extreme - “More Than Words”,342763,2015
Simulation,Rocksmith® 2014 – Extreme - “More Than Words”,342763,2015
Casual,Rocksmith® 2014 – Boston - “Amanda”,342764,2015
Simulation,Rocksmith® 2014 – Boston - “Amanda”,342764,2015
Indie,Sentinels of the Multiverse - Mini-Pack 1,344050,2015
Strategy,Sentinels of the Multiverse - Mini-Pack 1,344050,2015
Indie,Sentinels of the Multiverse - Soundtrack (Volume 1),348100,2015
Strategy,Sentinels of the Multiverse - Soundtrack (Volume 1),348100,2015
Action,Moorhuhn (Crazy Chicken),340120,2015
Casual,Moorhuhn (Crazy Chicken),340120,2015
Simulation,Train Simulator: Union Pacific GP30 Loco Add-On,277759,2015
Action,Destination Sol,342980,2015
Free to Play,Destination Sol,342980,2015
Indie,Destination Sol,342980,2015
RPG,Destination Sol,342980,2015
Action,Fractured Soul,307030,2015
Adventure,Fractured Soul,307030,2015
Indie,Fractured Soul,307030,2015
Action,Forsaken Isle,347940,2015
Adventure,Forsaken Isle,347940,2015
Casual,Forsaken Isle,347940,2015
Indie,Forsaken Isle,347940,2015
RPG,Forsaken Isle,347940,2015
Early Access,Forsaken Isle,347940,2015
Casual,Barter Empire,346160,2015
Indie,Barter Empire,346160,2015
RPG,Barter Empire,346160,2015
Casual,Bloop Reloaded,315060,2015
Indie,Bloop Reloaded,315060,2015
Simulation,Bloop Reloaded,315060,2015
Adventure,SUNLESS SEA,304650,2015
Indie,SUNLESS SEA,304650,2015
RPG,SUNLESS SEA,304650,2015
Adventure,Crystal Story II,344860,2015
Indie,Crystal Story II,344860,2015
RPG,Crystal Story II,344860,2015
Strategy,Crystal Story II,344860,2015
RPG,Tropico 5 - Gone Green,306397,2015
Simulation,Tropico 5 - Gone Green,306397,2015
Strategy,Tropico 5 - Gone Green,306397,2015
Action,The Asskickers-Steam Edition,348650,2015
Indie,The Asskickers-Steam Edition,348650,2015
Casual,Rocksmith® 2014 – Seether Song Pack,342769,2015
Simulation,Rocksmith® 2014 – Seether Song Pack,342769,2015
Action,Universal Combat CE,345580,2015
Indie,Universal Combat CE,345580,2015
Simulation,Universal Combat CE,345580,2015
Strategy,Universal Combat CE,345580,2015
Adventure,Pixel Heroes: Byte & Magic,338320,2015
Indie,Pixel Heroes: Byte & Magic,338320,2015
RPG,Pixel Heroes: Byte & Magic,338320,2015
Action,Wickland,321260,2014
Indie,Wickland,321260,2014
Indie,HuniePop Original Soundtrack,348560,2015
RPG,HuniePop Original Soundtrack,348560,2015
Simulation,HuniePop Original Soundtrack,348560,2015
Strategy,HuniePop Original Soundtrack,348560,2015
Action,Plazma Being,346630,2015
Adventure,Plazma Being,346630,2015
Indie,Plazma Being,346630,2015
Action,Check vs. Mate - Floating Island DLC,339630,2015
Casual,Check vs. Mate - Floating Island DLC,339630,2015
Strategy,Check vs. Mate - Floating Island DLC,339630,2015
Action,Time Rifters Demo,348110,2015
Casual,Time Rifters Demo,348110,2015
Indie,Time Rifters Demo,348110,2015
Action,Samudai,342740,2015
Casual,Samudai,342740,2015
Indie,Samudai,342740,2015
Free to Play,HIT,336670,2015
Action,Lex Mortis,348450,2015
Adventure,Lex Mortis,348450,2015
Indie,Lex Mortis,348450,2015
Indie,Steam and Metal,335010,2015
Indie,Dark Forester,349450,2015
Massively Multiplayer,Dark Forester,349450,2015
RPG,Dark Forester,349450,2015
Strategy,Dark Forester,349450,2015
Early Access,Dark Forester,349450,2015
Indie,Steam and Metal Demo,347920,2015
Animation &amp; Modeling,MyRPG Master,329890,2015
Design &amp; Illustration,MyRPG Master,329890,2015
Education,MyRPG Master,329890,2015
Software Training,MyRPG Master,329890,2015
Utilities,MyRPG Master,329890,2015
Early Access,MyRPG Master,329890,2015
Simulation,Train Simulator: Midland Main Line London-Bedford Route Add-On,277760,2015
Action,Spirit Run - Fire vs. Ice,311490,2015
Indie,Spirit Run - Fire vs. Ice,311490,2015
Action,Damned Nation Reborn,345710,2015
Adventure,Damned Nation Reborn,345710,2015
Indie,Damned Nation Reborn,345710,2015
Strategy,Damned Nation Reborn,345710,2015
Early Access,Damned Nation Reborn,345710,2015
Action,The Crew™ Speed Car Pack,315393,2015
Massively Multiplayer,The Crew™ Speed Car Pack,315393,2015
Racing,The Crew™ Speed Car Pack,315393,2015
Action,Barbarian Brawl,332730,2015
Indie,Barbarian Brawl,332730,2015
Action,Far Cry® 4 – Overrun,324343,2015
Adventure,Far Cry® 4 – Overrun,324343,2015
Strategy,Cults and Daggers,333350,2015
Indie,The Legend of Candlewind: Nights & Candles,326650,2015
RPG,The Legend of Candlewind: Nights & Candles,326650,2015
Indie,The Lady - Soundtrack,350520,2015
Indie,Crashed Lander Demo,350230,2015
Action,Hyphen,346510,2015
Casual,Hyphen,346510,2015
Indie,Hyphen,346510,2015
Indie,Hyphen Original Soundtrack,349970,2015
Action,Evolution II: Fighting for Survival,347580,2015
Indie,Evolution II: Fighting for Survival,347580,2015
Simulation,Evolution II: Fighting for Survival,347580,2015
Strategy,Evolution II: Fighting for Survival,347580,2015
Action,Janky Tanks,344220,2015
Indie,Janky Tanks,344220,2015
Racing,Janky Tanks,344220,2015
Early Access,Janky Tanks,344220,2015
Action,On A Roll 3D,341090,2015
Adventure,On A Roll 3D,341090,2015
